date,state,Disaster_Prob,y_data
1994-02-01,OR,0.0454517650275697,0.0
1994-02-01,OK,0.049437611053041564,0.0
1994-02-01,MD,0.044888477318321296,0.0
1994-02-01,OH,0.03782825056684568,0.0
1994-02-01,NV,0.041451957864090186,0.0
1994-02-01,NM,0.04853679608554276,0.0
1994-02-01,NJ,0.03638500084832768,0.0
1994-02-01,NE,0.035132830606627766,0.0
1994-02-01,ND,0.023518160474559315,0.0
1994-02-01,NC,0.05663641206781096,0.0
1994-02-01,MT,0.031070727135596436,0.0
1994-02-01,MS,0.06123317930484862,1.0
1994-02-01,MN,0.025670580949245292,0.0
1994-02-01,MI,0.027928447171758713,0.0
1994-02-01,NY,0.03101490943396026,0.0
1994-02-01,NH,0.028188160362941125,0.0
1994-03-01,LA,0.07320647931331563,0.0
1994-03-01,AL,0.06942783284023873,1.0
1994-03-01,NE,0.04974110166247996,0.0
1994-03-01,NH,0.037808552558362546,0.0
1994-03-01,NJ,0.048425632112772996,0.0
1994-03-01,NM,0.05726684622206882,0.0
1994-03-01,NV,0.05349397242392401,0.0
1994-03-01,NY,0.039483321370169605,0.0
1994-03-01,VA,0.05341857419745546,1.0
1994-03-01,VT,0.035726924793183366,0.0
1994-03-01,WA,0.05011975966832916,0.0
1994-03-01,WI,0.041376891321806865,0.0
1994-03-01,WV,0.047940805740450725,0.0
1994-03-01,WY,0.04398373822116356,0.0
1994-03-01,TN,0.05745064717560853,0.0
1994-03-01,TX,0.07375146629204302,0.0
1994-03-01,OH,0.04622687075172666,0.0
1994-03-01,OK,0.06525773609696774,0.0
1994-03-01,OR,0.051411168011823154,0.0
1994-03-01,PA,0.042241572905747114,1.0
1994-03-01,RI,0.04144410201864,0.0
1994-03-01,SC,0.07088330387675451,0.0
1994-03-01,SD,0.04412221808284744,0.0
1994-03-01,ND,0.039460084697560176,0.0
1994-03-01,NC,0.06280855541837452,0.0
1994-03-01,MT,0.045158761079319855,0.0
1994-03-01,MS,0.06858019959601233,0.0
1994-03-01,AL,0.06942783284023873,1.0
1994-03-01,AR,0.06293897244746044,0.0
1994-03-01,AZ,0.06636074533667789,0.0
1994-03-01,CA,0.0665154308290822,0.0
1994-03-01,CO,0.047587006556253766,0.0
1994-03-01,CT,0.04158879550500707,0.0
1994-03-01,DE,0.049949179638866165,1.0
1994-03-01,FL,0.08385014286034231,0.0
1994-03-01,HI,0.08826061123730895,0.0
1994-03-01,IA,0.0480018582435807,0.0
1994-03-01,AK,0.021591603051007754,0.0
1994-03-01,ID,0.0453371454694026,0.0
1994-03-01,IL,0.05146270572449556,0.0
1994-03-01,IN,0.049671515922784695,0.0
1994-03-01,KS,0.057559893596923595,0.0
1994-03-01,KY,0.05330982605440362,1.0
1994-03-01,MA,0.04098929481168621,0.0
1994-03-01,MD,0.04975058713651088,1.0
1994-03-01,ME,0.036983699655612226,0.0
1994-03-01,MI,0.041478955523144886,0.0
1994-03-01,MN,0.04035874594617828,0.0
1994-03-01,MO,0.05647280578906934,0.0
1994-03-01,UT,0.050923724538283276,0.0
1994-04-01,NH,0.044818513145630144,0.0
1994-04-01,NE,0.05531406527039163,0.0
1994-04-01,AZ,0.06681578896672107,1.0
1994-04-01,VT,0.04435960583534741,0.0
1994-04-01,VA,0.06655741069111155,1.0
1994-04-01,UT,0.050975017965912965,0.0
1994-04-01,TX,0.07943865063171993,1.0
1994-04-01,TN,0.06936864463690481,1.0
1994-04-01,SD,0.052941645729364835,0.0
1994-04-01,SC,0.07414845868191826,0.0
1994-04-01,RI,0.05260978229033992,0.0
1994-04-01,PA,0.05634396269012311,0.0
1994-04-01,OR,0.05131781653962463,0.0
1994-04-01,OK,0.06833193633473426,1.0
1994-04-01,OH,0.05770056425117437,0.0
1994-04-01,NY,0.051310858106231684,0.0
1994-04-01,WA,0.052667591907720544,0.0
1994-04-01,NV,0.05320482879788623,0.0
1994-04-01,NJ,0.05790032511517052,0.0
1994-04-01,AK,0.025637060025178734,0.0
