date,state,ave_temp,ave_temp_uncertainty,disaster_occurrence,month,fitted_temp,error,mean,std,anomaly
1939-03-01,AL,14.365,0.1369999999999999,0.0,3,13.717608824331617,0.6473911756683837,0.9672278472136066,0.2902373366410692,1
1939-04-01,AL,16.14,0.072,0.0,4,17.296626015585023,-1.1566260155850223,0.17707198707769223,1.171617146949309,0
1939-05-01,AL,20.988000000000003,0.132,0.0,5,20.704180896921233,0.2838191030787698,-0.07513857894595628,0.9540741426627964,0
1939-06-01,AL,25.653,0.29,0.0,6,24.395758134903755,1.257241865096244,0.12814498419666384,1.2144403483964654,1
1939-07-01,AL,26.722,0.236,0.0,7,26.13911085551531,0.5828891444846924,0.7079833708865687,0.49862249499257605,1
1939-08-01,AL,25.512,0.133,0.0,8,26.07390700273643,-0.5619070027364295,0.426074668948169,0.9196568575492952,0
1939-09-01,AL,24.708,0.136,0.0,9,23.369346489152708,1.3386535108472906,0.4532118841985178,0.9568932596297111,1
1939-10-01,AL,18.551,0.163,0.0,10,18.025597181171058,0.5254028188289404,0.43404977564660047,0.9535678268074501,0
1939-11-01,AL,10.543,0.149,0.0,11,12.334644206764533,-1.7916442067645342,0.024137374303898913,1.6242355847066907,0
1939-12-01,AL,8.756,0.247,0.0,12,7.5788293999967244,1.1771706000032758,-0.029690262644106014,1.5603081702167838,0
1940-01-01,AL,0.1370000000000004,0.23,0.0,1,8.58512197272345,-8.448121972723449,-3.020865193161569,4.928975801593682,0
1940-02-01,AL,6.886,0.154,0.0,2,5.425817546338961,1.460182453661039,-1.9369229730197113,5.640638991961351,0
1940-03-01,AL,12.144,0.136,0.0,3,11.410471741259617,0.7335282587403835,-2.0848037534406756,5.522759332945884,0
1940-04-01,AL,16.048000000000002,0.183,0.0,4,16.819176512464406,-0.7711765124644039,0.4741780666456729,1.138063091630536,0
1940-05-01,AL,19.865,0.136,0.0,5,22.27850824798795,-2.413508247987952,-0.8170521672373242,1.5740197347700957,0
1940-06-01,AL,24.636,0.211,0.0,6,26.081449128115832,-1.4454491281158326,-1.5433779628560629,0.8255337212264521,0
1940-07-01,AL,25.534,0.212,0.0,7,27.4174025914541,-1.8834025914541002,-1.9141199891859617,0.48476002700750503,0
1940-08-01,AL,26.426,0.191,0.0,8,26.564851080700404,-0.1388510807004053,-1.155900933423446,0.9076032234436643,0
1940-09-01,AL,22.466,0.217,0.0,9,24.535297659098443,-2.069297659098442,-1.3638504437509826,1.0649445166999203,0
1940-10-01,AL,17.986,0.188,0.0,10,17.29339653515368,0.6926034648463215,-0.5051817583175087,1.4169238083377182,0
1940-11-01,AL,11.761,0.133,0.0,11,11.70179990347193,0.05920009652806968,-0.4391646992413503,1.4468241278256424,0
1940-12-01,AL,10.151,0.157,0.0,12,8.17797941935086,1.9730205806491394,0.9082747140078435,0.9749680903221423,1
1941-01-01,AL,7.991,0.202,0.0,1,8.3016922348991,-0.3106922348991006,0.5738428140927029,1.2257564607341185,0
1941-02-01,AL,5.952000000000001,0.214,0.0,2,9.386458073380636,-3.434458073380635,-0.5907099092101987,2.714592745126188,0
1941-03-01,AL,9.613,0.16,0.0,3,11.234949112493934,-1.621949112493935,-1.7890331402578903,1.5685713428678623,0
1941-04-01,AL,18.062,0.199,0.0,4,14.589715844715961,3.47228415528404,-0.5280410101968434,3.5809563325330087,0
1941-05-01,AL,22.416,0.154,0.0,5,21.49332219036478,0.9226778096352213,0.9243376174751088,2.547117039489037,0
1941-06-01,AL,25.524,0.178,0.0,6,26.18689063960604,-0.6628906396060401,1.244023775104407,2.0862322661237727,0
1941-07-01,AL,26.639,0.189,0.0,7,27.203100933649907,-0.5641009336499074,-0.10143792120690875,0.8882846526420066,0
1941-08-01,AL,26.789,0.163,0.0,8,26.725518603162868,0.06348139683713327,-0.38783672547293807,0.3939617838632468,0
1941-09-01,AL,25.066,0.214,0.0,9,24.070013541167963,0.9959864588320357,0.16512230733975386,0.7849944739047554,1
1941-10-01,AL,21.443,0.187,0.0,10,18.191197692288796,3.2518023077112055,1.4370900544601248,1.639291567792663,1
1941-11-01,AL,11.491,0.253,0.0,11,13.148075804145446,-1.657075804145446,0.8635709874659317,2.457116495418775,0
1941-12-01,AL,9.384,0.22,0.0,12,7.889995920112515,1.4940040798874854,1.0295768611510816,2.487175217067273,0
1942-01-01,AL,5.865,0.221,0.0,1,7.513744391755575,-1.6487443917555744,-0.603938705337845,1.8168765232307984,0
1942-02-01,AL,6.247999999999998,0.211,0.0,2,7.04038505190909,-0.7923850519090916,-0.31570845459239355,1.6246945629334881,0
1942-03-01,AL,12.262,0.192,0.0,3,10.481487383453011,1.7805126165469893,-0.22020560903922556,1.7847949163363526,0
1942-04-01,AL,17.366,0.224,0.0,4,16.21856464552077,1.147435354479228,0.7118543063723752,1.3406150604065894,0
1942-05-01,AL,21.266,0.194,0.0,5,21.811925361622286,-0.5459253616222881,0.7940075364679764,1.2028141308926812,0
1942-06-01,AL,25.459,0.197,0.0,6,25.853601011769396,-0.3946010117693959,0.06896966036251466,0.9370383955604265,0
1942-07-01,AL,26.92,0.1639999999999999,0.0,7,27.18486668648813,-0.26486668648812994,-0.40179768662660464,0.14066747603359878,0
1942-08-01,AL,25.507,0.175,0.0,8,26.902069125039684,-1.395069125039683,-0.6848456077657362,0.6184826854129762,0
1942-09-01,AL,22.506,0.18,0.0,9,23.77329070067612,-1.2672907006761207,-0.9757421707346445,0.6189424827963513,0
1942-10-01,AL,17.926,0.23,0.0,10,17.320660132480324,0.6053398675196746,-0.6856733193987097,1.1198741527649207,0
1942-11-01,AL,13.366,0.146,0.0,11,11.294790493594117,2.071209506405882,0.4697528910831454,1.6733749667381554,1
1942-12-01,AL,8.520999999999999,0.162,0.0,12,9.107245313896579,-0.5862453138965797,0.696768020009659,1.3310844679387845,0
1943-01-01,AL,8.674,0.16,0.0,1,7.663776697093654,1.0102233029063452,0.8317291651385492,1.3376889206389433,0
1943-02-01,AL,9.575,0.282,0.0,2,9.228082533917899,0.3469174660821004,0.2569651516972886,0.8020265427380978,0
1943-03-01,AL,11.549,0.201,0.0,3,13.011367404281497,-1.4623674042814976,-0.03507554509768399,1.2797910754339719,0
1943-04-01,AL,16.964000000000002,0.144,0.0,4,16.05616270861698,0.9078372913830215,-0.06920421560545857,1.2386829761142555,0
1943-05-01,AL,22.832,0.134,0.0,5,20.827866053226764,2.004133946773237,0.4832012779582537,1.771833714584671,1
1943-06-01,AL,27.106,0.114,0.0,6,25.588472604878245,1.517527395121757,1.4764995444260052,0.5492986915644039,1
1943-07-01,AL,27.281,0.18,0.0,7,27.209034401658226,0.07196559834177307,1.197875646745589,1.0049634629427748,0
1943-08-01,AL,27.483,0.118,0.0,8,26.405389837991404,1.0776101620085967,0.8890343851573755,0.7410012447955857,1
1943-09-01,AL,22.044,0.127,0.0,9,23.991625687526486,-1.947625687526486,-0.2660166423920387,1.54067744275579,0
1943-10-01,AL,16.147000000000002,0.189,0.0,10,16.717826765281124,-0.5708267652811223,-0.4802807635996705,1.514649107926752,0
1943-11-01,AL,10.448,0.161,0.0,11,10.341372271784106,0.10662772821589428,-0.8039415748639046,1.0467789450773681,0
1943-12-01,AL,7.465999999999998,0.15,0.0,12,7.217745188564885,0.24825481143511308,-0.07198140854337165,0.43777799753902547,0
1944-01-01,AL,7.394,0.2,0.0,1,7.28476861492169,0.10923138507830998,0.15470464157643912,0.08102728224233707,1
1944-02-01,AL,12.119000000000002,0.19,0.0,2,9.042110353670006,3.0768896463299953,1.1447919476144728,1.674688931206403,1
1944-03-01,AL,13.363,0.142,0.0,3,14.704200404533534,-1.3412004045335344,0.6149735422915903,2.2520460189729166,0
1944-04-01,AL,16.299,0.146,0.0,4,18.062106841760166,-1.763106841760166,-0.009139199987901728,2.6808919766885086,0
1944-05-01,AL,22.194000000000003,0.18,0.0,5,21.447353798080776,0.7466462019192264,-0.7858870147914914,1.3438730615963914,0
1944-06-01,AL,26.713,0.183,0.0,6,25.40533196562968,1.3076680343703195,0.09706913150979328,1.635199487148189,0
1944-07-01,AL,26.225,0.193,0.0,7,26.60445738701956,-0.3794573870195599,0.5582856164233286,0.859190217298324,0
1944-08-01,AL,26.003,0.197,0.0,8,25.62518530031793,0.3778146996820695,0.4353417823442764,0.8450325856466071,0
1944-09-01,AL,23.979,0.156,0.0,9,22.860102905188562,1.1188970948114374,0.372418135824649,0.7491918182159603,1
1944-10-01,AL,17.032999999999998,0.241,0.0,10,17.525620274710626,-0.4926202747106281,0.3346971732609596,0.8066234554494509,0
1944-11-01,AL,11.896,0.206,0.0,11,11.04946367417934,0.8465363258206615,0.49093771530715696,0.8626035224348778,0
1944-12-01,AL,6.767,0.155,0.0,12,8.31137407940864,-1.54437407940864,-0.3968193427662022,1.1983307161962304,0
1945-01-01,AL,7.178,0.236,0.0,1,6.970610100282096,0.20738989971790378,-0.16348261795669158,1.237850136217235,0
1945-02-01,AL,10.626,0.191,0.0,2,9.016435583399474,1.6095644166005254,0.09086007896992972,1.5801950539394432,1
1945-03-01,AL,17.486,0.134,0.0,3,13.588841775912645,3.897158224087356,1.9047041801352618,1.8625058877475893,1
1945-04-01,AL,18.341,0.201,0.0,4,19.404664551478856,-1.0636645514788547,1.4810193630696755,2.482908279766781,0
1945-05-01,AL,20.062,0.245,0.0,5,22.51090529099742,-2.44890529099742,0.12819612720369378,3.3366943885250606,0
1945-06-01,AL,25.492,0.246,0.0,6,24.402247315379906,1.0897526846200947,-0.8076057192853933,1.7831712372227275,0
1945-07-01,AL,26.246,0.264,0.0,7,25.374403037296887,0.8715969627031122,-0.16251854789140432,1.9830711621218609,0
1945-08-01,AL,26.235,0.192,0.0,8,25.077620374937553,1.1573796250624468,1.0395764241285512,0.14935252044697625,1
1945-09-01,AL,24.956,0.102,0.0,9,22.984986864224194,1.9710131357758058,1.3333299078471217,0.5704365494183736,1
1945-10-01,AL,16.820999999999998,0.149,0.0,10,18.086524200431562,-1.2655242004315639,0.6209561868022296,1.6836288370665713,0
1945-11-01,AL,13.186,0.223,0.0,11,11.371678778440739,1.8143212215592612,0.8399367189678344,1.8250650266041781,0
1945-12-01,AL,4.838999999999999,0.155,0.0,12,8.856408656960324,-4.017408656960326,-1.1562038786108761,2.9174015053771076,0
1946-01-01,AL,8.158999999999999,0.1369999999999999,0.0,1,6.216691470402543,1.9423085295974563,-0.0869263019345361,3.4044990593524025,0
1946-02-01,AL,9.815,0.199,0.0,2,9.282034814641056,0.5329651853589432,-0.5140449806679754,3.1147600151152424,0
1946-03-01,AL,15.59,0.197,0.0,3,13.565910846077225,2.024089153922775,1.499787622959725,0.8382906638003808,1
1946-04-01,AL,18.587,0.074,0.0,4,18.409517560013487,0.17748243998651247,0.9115122597560769,0.9797767626553878,0
1946-05-01,AL,20.842,0.112,0.0,5,22.316130040909634,-1.4741300409096354,0.24248051766655068,1.7500151274631681,0
1946-06-01,AL,24.232,0.187,0.0,6,25.11297551960825,-0.8809755196082492,-0.7258743735104574,0.8366589633198728,0
1946-07-01,AL,25.933000000000003,0.18,0.0,7,25.284047241693777,0.6489527583062262,-0.5687176007372194,1.0954446124769073,0
1946-08-01,AL,25.204,0.213,0.0,8,25.25888282519358,-0.05488282519358023,-0.09563519549853439,0.7657778402739032,0
1946-09-01,AL,22.48,0.136,0.0,9,22.830602149259995,-0.3506021492599949,0.08115592795088371,0.5134758125536464,0
1946-10-01,AL,17.54,0.081,0.0,10,16.929887973787864,0.6101120262121356,0.06820901725285348,0.49204332430771774,1
1946-11-01,AL,15.191,0.111,0.0,11,11.948298468854098,3.2427015311459026,1.1674038026993478,1.8603463193743606,1
1946-12-01,AL,10.219,0.173,0.0,12,9.874297784889851,0.3447022151101482,1.399171924156062,1.602049203627426,0
1947-01-01,AL,9.705,0.171,0.0,1,9.443764635673176,0.2612353643268239,1.282879703527625,1.6977684988836348,0
1947-02-01,AL,5.047,0.181,0.0,2,10.418067552951431,-5.371067552951431,-1.588376657838153,3.276172230633556,0
1947-03-01,AL,9.291,0.159,0.0,3,10.867198103675058,-1.5761981036750576,-2.2286767640998884,2.872282252796106,0
1947-04-01,AL,18.155,0.065,0.0,4,14.07858636307756,4.076413636922441,-0.9569506732346827,4.754085163660331,0
1947-05-01,AL,20.719,0.13,0.0,5,20.902121476176163,-0.18312147617616148,0.7723646856904072,2.9449482553389514,0
1947-06-01,AL,24.709,0.174,0.0,6,25.16410296833673,-0.4551029683367318,1.1460630641365157,2.541399091561469,0
1947-07-01,AL,24.869,0.195,0.0,7,26.668148934453917,-1.7991489344539175,-0.8124577929889369,0.865253164977417,0
1947-08-01,AL,27.015,0.158,0.0,8,26.05288062001442,0.9621193799855803,-0.43071084093502304,1.3807957517283798,0
1947-09-01,AL,24.383000000000003,0.181,0.0,9,24.57969554581317,-0.19669554581316717,-0.34457503342716816,1.3865611898594634,0
1947-10-01,AL,20.371,0.1639999999999999,0.0,10,18.643346933726306,1.7276530662736924,0.8310256334820352,0.9688490971195107,1
1947-11-01,AL,11.056,0.209,0.0,11,13.78021589268624,-2.7242158926862405,-0.3977527907419051,2.2327342696213024,0
1947-12-01,AL,8.466999999999999,0.217,0.0,12,7.756516560827617,0.710483439172382,-0.09535979574672204,2.332771269624668,0
1948-01-01,AL,3.781,0.177,0.0,1,7.4609772198269,-3.6799772198269003,-1.8979032244469198,2.3089241366542437,0
1948-02-01,AL,10.147,0.124,0.0,2,6.178331242135521,3.968668757864479,0.3330583257366535,3.838265703439834,1
1948-03-01,AL,14.557,0.212,0.0,3,12.70591413094736,1.8510858690526408,0.7132591356967398,3.949232023997581,0
1948-04-01,AL,19.179,0.129,0.0,4,18.044994537098233,1.134005462901765,2.317920029939628,1.4738655295787373,0
1948-05-01,AL,21.755,0.175,0.0,5,22.587788203159132,-0.8327882031591329,0.717434376265091,1.3895839706684803,0
1948-06-01,AL,25.929,0.158,0.0,6,25.82423769425523,0.1047623057447673,0.13532652182913316,0.9837529972980168,0
1948-07-01,AL,26.903,0.189,0.0,7,26.388579339461717,0.5144206605382813,-0.07120174562536145,0.690626846522082,0
1948-08-01,AL,25.789,0.109,0.0,8,26.095017337509596,-0.30601733750959426,0.10438854292448478,0.4102191267287053,0
1948-09-01,AL,22.541,0.12,0.0,9,22.932864108468397,-0.3918641084683969,-0.06115359514656996,0.5003066158629776,0
1948-10-01,AL,16.067999999999998,0.105,0.0,10,16.790595235546203,-0.7225952355462049,-0.473492227174732,0.21995828833138095,0
1948-11-01,AL,13.438,0.15,0.0,11,10.544702725725523,2.8932972742744774,0.5929459767532919,1.9990142167103193,1
1948-12-01,AL,10.109,0.103,0.0,12,8.63101127767304,1.4779887223269608,1.2162302536850778,1.8221025719134265,0
1949-01-01,AL,11.833,0.14,0.0,1,8.644643736833443,3.1883562631665576,2.5198807532559986,0.9142861722767568,1
1949-02-01,AL,11.732,0.28,0.0,2,11.656231634508028,0.07576836549197097,1.5807044503284964,1.5588340982194453,0
1949-03-01,AL,12.342,0.26,0.0,3,14.628807457104902,-2.286807457104901,0.3257723905178758,2.7461301772386792,0
1949-04-01,AL,16.303,0.144,0.0,4,16.507214353353802,-0.20421435335380167,-0.8050844816555772,1.2908233080843123,0
1949-05-01,AL,22.278,0.161,0.0,5,19.58643351000012,2.691566489999879,0.06684822651372535,2.500231585464856,1
1949-06-01,AL,25.162,0.086,0.0,6,24.480607022571263,0.681392977428736,1.056248371358271,1.4838376251975733,0
1949-07-01,AL,26.81,0.143,0.0,7,25.433380156068797,1.376619843931202,1.5831931037866056,1.0208838187698002,1
1949-08-01,AL,26.024,0.197,0.0,8,25.898247689991823,0.12575231000817766,0.7279217104560386,0.6267304756459452,0
1949-09-01,AL,22.487,0.217,0.0,9,23.412182226863706,-0.9251822268637078,0.19239664235855733,1.15234729728265,0
1949-10-01,AL,20.465,0.217,0.0,10,17.253161400743448,3.211838599256552,0.8041362274670073,2.1503229719133268,1
1949-11-01,AL,11.232,0.142,0.0,11,13.606344672660565,-2.374344672660566,-0.02922943342257393,2.8988634743495183,0
1949-12-01,AL,9.511,0.157,0.0,12,8.253741187395908,1.257258812604091,0.6982509130666923,2.8347360125187056,0
1950-01-01,AL,14.996,0.162,0.0,1,8.520137317143849,6.475862682856151,1.7862589409332255,4.448755265323057,1
1950-02-01,AL,11.922,0.134,0.0,2,12.36531279658541,-0.4433127965854098,2.4299362329582777,3.6055688286292153,0
1950-03-01,AL,11.501,0.196,0.0,3,14.12069590452937,-2.6196959045293706,1.1376179939137903,4.749400291342248,0
1950-04-01,AL,15.056,0.196,0.0,4,15.68284764474209,-0.6268476447420905,-1.2299521152856236,1.2070468549016637,0
1950-05-01,AL,23.116,0.256,0.0,5,18.808685406390538,4.307314593609462,0.35359034811266693,3.56606402125734,1
1950-06-01,AL,25.372,0.179,0.0,6,24.584182802730425,0.7878171972695753,1.4894280487123155,2.5408035321016347,0
1950-07-01,AL,25.405,0.228,0.0,7,25.675007276560518,-0.2700072765605164,1.6083748381061735,2.3964463288868956,0
1950-08-01,AL,25.12,0.217,0.0,8,25.466457564080418,-0.34645756408041706,0.0571174522095473,0.6339580030951798,0
1950-09-01,AL,22.398000000000003,0.19,0.0,9,23.01551357095209,-0.617513570952088,-0.4113261371976738,0.18260915911859973,0
1950-10-01,AL,18.966,0.128,0.0,10,17.78993572405182,1.1760642759481819,0.07069771363855892,0.966821735129758,1
1950-11-01,AL,9.467,0.178,0.0,11,12.772904599859569,-3.305904599859568,-0.9157846316211581,2.2558225706273283,0
1950-12-01,AL,5.401999999999999,0.152,0.0,12,7.759525624544617,-2.3575256245446177,-1.4957886494853347,2.3619809930576143,0
1951-01-01,AL,8.448,0.334,0.0,1,7.40409766418984,1.0439023358101602,-1.5398426295313419,2.2872820562078413,0
1951-02-01,AL,9.636,0.227,0.0,2,9.665812340865319,-0.029812340865319698,-0.44781187653325905,1.7388130294067368,0
1951-03-01,AL,13.54,0.127,0.0,3,13.451118553338599,0.08888144666140008,0.3676571472020802,0.5886448166219691,0
1951-04-01,AL,16.032,0.214,0.0,4,17.948627191417184,-1.9166271914171844,-0.619186028540368,1.1251831993700288,0
1951-05-01,AL,21.162,0.198,0.0,5,21.586099774496933,-0.42409977449693415,-0.7506151730842395,1.0418615327805216,0
1951-06-01,AL,25.782,0.394,0.0,6,25.263406838640933,0.5185931613590675,-0.6073779348516837,1.2279119287192564,0
1951-07-01,AL,27.119,0.185,0.0,7,26.41025693775702,0.7087430622429807,0.26774548303503803,0.6066519937151099,1
1951-08-01,AL,27.937,0.135,0.0,8,26.358233985892536,1.5787660141074653,0.9353674125698378,0.5652526572665068,1
1951-09-01,AL,24.253,0.337,0.0,9,24.184941783960348,0.06805821603965256,0.7851890974633662,0.7582496356816042,0
1951-10-01,AL,18.882,0.19,0.0,10,18.274205805877337,0.6077941941226648,0.7515394747565942,0.7655432986213079,0
1951-11-01,AL,9.465,0.26,0.0,11,11.81077530264648,-2.34577530264648,-0.5566409641613875,1.5727618994523709,0
1951-12-01,AL,10.085,0.117,0.0,12,6.426611550400331,3.65838844959967,0.6401357803586182,3.002212529884703,1
1952-01-01,AL,11.584,0.069,0.0,1,8.58441142129248,2.9995885787075203,1.4374005752202368,3.29284362058483,0
1952-02-01,AL,10.776,0.12,0.0,2,10.655440549216365,0.1205594507836345,2.2595121596969414,1.8814471386933662,0
1952-03-01,AL,12.17,0.052,0.0,3,13.533395423987496,-1.3633954239874964,0.5855842018345528,2.218353751379726,0
1952-04-01,AL,16.097,0.138,0.0,4,16.262254497753524,-0.16525449775352286,-0.4693634903191282,0.7873323485724153,0
1952-05-01,AL,21.923,0.135,0.0,5,20.3584032769253,1.5645967230746969,0.01198226711122589,1.4720204334278522,1
1952-06-01,AL,27.817,0.177,0.0,6,24.922908337972416,2.8940916620275843,1.4311446291162528,1.5340328638520608,1
1952-07-01,AL,28.003,0.209,0.0,7,27.18501897877151,0.8179810212284906,1.7588898021102572,1.051604107366709,0
1952-08-01,AL,26.616,0.191,0.0,8,27.015607583688947,-0.39960758368894744,1.1041550331890424,1.6653934532564636,0
1952-09-01,AL,22.379,0.142,0.0,9,23.55361215968419,-1.1746121596841874,-0.25207957404821474,1.0044552162123506,0
1952-10-01,AL,14.348999999999998,0.185,0.0,10,17.195381631260418,-2.846381631260419,-1.473533791544518,1.2504764757734113,0
1952-11-01,AL,11.354,0.135,0.0,11,9.222561363595059,2.1314386364049405,-0.6298517181798887,2.5332284950761603,0
1952-12-01,AL,7.6789999999999985,0.088,0.0,12,7.740534232055245,-0.06153423205524611,-0.2588257423035749,2.4947678467759107,0
1953-01-01,AL,9.709,0.156,0.0,1,8.548067703170886,1.1609322968291131,1.0769455670596024,1.0988961864223268,1
1953-02-01,AL,9.626,0.127,0.0,2,10.578680506011716,-0.9526805060117169,0.0489058529207167,1.0611255954693353,0
1953-03-01,AL,14.707,0.096,0.0,3,13.579165215998344,1.1278347840016565,0.4453621916063509,1.2108535830607723,0
1953-04-01,AL,15.922,0.162,0.0,4,18.2719983647277,-2.3499983647277,-0.7249480289125868,1.750064974063625,0
1953-05-01,AL,23.291,0.19,0.0,5,21.350006462362174,1.9409935376378264,0.23960998563726102,2.2792236278749822,0
1953-06-01,AL,27.018,0.182,0.0,6,26.18808902405026,0.8299109759497405,0.1403020496199557,2.2270660587411366,0
1953-07-01,AL,26.499,0.079,0.0,7,26.814629997778926,-0.3156299977789274,0.8184248386028798,1.1283556148938314,0
1953-08-01,AL,26.201,0.135,0.0,8,25.728080134026403,0.4729198659735978,0.32906694804813696,0.586162330007159,0
1953-09-01,AL,23.244,0.147,0.0,9,22.672949365507755,0.571050634492245,0.24278016756230514,0.48608008239352324,1
1953-10-01,AL,18.471,0.233,0.0,10,17.00009427252538,1.4709057274746193,0.8382920759801541,0.5500522120446898,1
1953-11-01,AL,11.415,0.1369999999999999,0.0,11,11.603105204764091,-0.1881052047640921,0.6179503857342574,0.8304992524510056,0
1953-12-01,AL,7.167999999999998,0.0819999999999999,0.0,12,7.917451462445147,-0.7494514624451485,0.1777830200884596,1.154513818679221,0
1954-01-01,AL,8.488,0.198,0.0,1,8.109643443925199,0.37835655607480057,-0.18640003704481334,0.5639059428282726,0
1954-02-01,AL,11.323,0.196,0.0,2,9.330692429960283,1.992307570039717,0.540404221223123,1.3780439878276638,1
1954-03-01,AL,12.383,0.249,0.0,3,13.986028219029027,-1.603028219029028,0.2558786356951632,1.8007944051931348,0
1954-04-01,AL,19.637,0.18,0.0,4,16.72029791255349,2.9167020874465095,1.1019938128190663,2.387778140979706,1
1954-05-01,AL,19.067,0.225,0.0,5,23.002331121639116,-3.9353311216391162,-0.8738857510738782,3.4837230556596634,0
1954-06-01,AL,26.146,0.201,0.0,6,24.437619135430168,1.7083808645698326,0.22991727679240861,3.657455496638434,0
1954-07-01,AL,28.143,0.129,0.0,7,26.188447147130343,1.9545528528696572,-0.09079913473320882,3.33173675591466,0
1954-08-01,AL,28.545,0.113,0.0,8,26.694572085141417,1.8504279148585852,1.837787210766025,0.12357185159138198,1
1954-09-01,AL,25.679,0.21,0.0,9,24.368395041743987,1.310604958256011,1.7051952419947511,0.34566836663860145,1
1954-10-01,AL,18.48,0.154,0.0,10,18.88765410582816,-0.4076541058281613,0.9177929224288116,1.1791774992150619,0
1954-11-01,AL,10.772,0.146,0.0,11,11.516148670444661,-0.7441486704446607,0.05293406066106302,1.1020931054121208,0
1954-12-01,AL,7.268999999999999,0.133,0.0,12,7.055514905429787,0.21348509457021247,-0.3127725605675365,0.4858163106538072,0
1955-01-01,AL,6.922000000000001,0.186,0.0,1,7.381898982415623,-0.45989898241562255,-0.3301875194300236,0.4918174505814038,0
1955-02-01,AL,9.648,0.155,0.0,2,8.214958201075028,1.4330417989249717,0.39554263702652054,0.9595128513935449,1
1955-03-01,AL,14.890999999999998,0.079,0.0,3,12.521493678811138,2.36950632118886,1.1142163792327364,1.4413954451147728,1
1955-04-01,AL,18.988,0.1,0.0,4,18.276453429351594,0.7115465706484052,1.504698230254079,0.831299354454241,0
1955-05-01,AL,22.994,0.237,0.0,5,22.770151873314376,0.22384812668562404,1.101633672840963,1.1247614113145663,0
1955-06-01,AL,23.098000000000003,0.109,0.0,6,26.870210993277663,-3.7722109932776604,-0.9456054319812104,2.460027782856281,0
1955-07-01,AL,26.73,0.1639999999999999,0.0,7,25.376392961339786,1.3536070386602148,-0.7315852759772739,2.6931658627584967,0
1955-08-01,AL,26.987,0.26,0.0,8,25.833825632882448,1.1531743671175505,-0.42180986249996505,2.9032626675505315,0
1955-09-01,AL,24.97,0.246,0.0,9,23.325977684306853,1.644022315693146,1.3836012404903038,0.24679478572826616,1
1955-10-01,AL,16.811,0.223,0.0,10,18.254719649140135,-1.4437196491401352,0.4511590112235204,1.6592639272524585,0
1955-11-01,AL,11.344,0.271,0.0,11,10.964254307228657,0.3797456927713423,0.19334945310811769,1.5522871122857476,0
1955-12-01,AL,7.967,0.139,0.0,12,7.791617606122497,0.17538239387750298,-0.2961971874970966,0.999022992460644,0
1956-01-01,AL,5.938,0.166,0.0,1,8.33387045053339,-2.3958704505333897,-0.6135807879615148,1.5468866863692594,0
1956-02-01,AL,12.08,0.138,0.0,2,8.430055082097033,3.6499449179029675,0.4764856204156936,3.0341338520373418,1
1956-03-01,AL,12.751,0.15,0.0,3,14.271834633863154,-1.5208346338631547,-0.08892005549785893,3.2673774479093267,0
1956-04-01,AL,16.249000000000002,0.183,0.0,4,17.369045569368815,-1.1200455693688127,0.3363549048903334,2.8766416268466997,0
1956-05-01,AL,22.994,0.253,0.0,5,21.363521943168806,1.630478056831194,-0.3368007154669244,1.7154583336547442,0
1956-06-01,AL,24.695,0.134,0.0,6,25.99954835954806,-1.3045483595480611,-0.2647052906952266,1.6438674704646739,0
1956-07-01,AL,26.666,0.133,0.0,7,26.28591632869786,0.3800836713021418,0.2353377895284249,1.4728572720833184,0
1956-08-01,AL,26.895,0.182,0.0,8,26.325825933570226,0.569174066429774,-0.11843020727204845,1.0315502885226857,0
1956-09-01,AL,22.476,0.131,0.0,9,23.7338580320759,-1.2578580320759016,-0.10286676478132861,1.0047101149223503,0
1956-10-01,AL,18.495,0.184,0.0,10,17.10607556596736,1.388924434032642,0.23341348946217147,1.3549596781856583,1
1956-11-01,AL,10.925,0.246,0.0,11,11.672117034309213,-0.7471170343092126,-0.20535021078415738,1.4041003610957035,0
1956-12-01,AL,12.456,0.284,0.0,12,7.801669078325418,4.654330921674582,1.7653794404660037,2.720330638764674,1
1957-01-01,AL,9.258,0.187,0.0,1,10.315960522885774,-1.0579605228857751,0.9497511214931981,3.212022655669079,0
1957-02-01,AL,13.635,0.231,0.0,2,10.601092742368204,3.033907257631796,2.210092552140201,2.943904106562815,1
1957-03-01,AL,11.752,0.244,0.0,3,14.474335729787807,-2.7223357297878064,-0.24879633168059515,2.962202448989729,0
1957-04-01,AL,18.335,0.37,0.0,4,15.93048764518005,2.4045123548199516,0.9053612942213137,3.1573998415507543,0
1957-05-01,AL,22.206,0.186,0.0,5,21.132130020945638,1.0738699790543613,0.2520155346955022,2.660399662916407,0
1957-06-01,AL,25.788,0.438,0.0,6,24.667183980404072,1.120816019595928,1.5330661178234137,0.7550595278930561,1
1957-07-01,AL,26.702,0.409,0.0,7,25.98952236128309,0.712477638716912,0.9690545457890671,0.22343850297686524,1
1957-08-01,AL,26.42,0.6920000000000001,0.0,8,25.98864662693158,0.43135337306842203,0.7548823437937541,0.3466818491045368,1
1957-09-01,AL,23.404,0.493,0.0,9,23.170762350445294,0.23323764955470594,0.45902288711334666,0.24081516419969864,0
1957-10-01,AL,15.411,0.416,0.0,10,17.705859794169232,-2.2948597941692324,-0.5434229238487015,1.5200199975705344,0
1957-11-01,AL,13.065,0.259,0.0,11,10.310084902491468,2.7549150975085315,0.23109765096466836,2.5248881260068003,1
